iter	MultiClass
567	0.0004647375369
568	0.0004645667363
569	0.000463297382
570	0.0004632108829
571	0.0004629345319
572	0.0004619342117
573	0.0004606956762
574	0.0004598359477
575	0.0004597225795
576	0.0004583461809
577	0.0004575691186
578	0.000457457154
579	0.000456671072
580	0.0004557356908
581	0.0004549810459
582	0.0004540919997
583	0.0004519420746
584	0.0004518464091
585	0.0004509396896
586	0.0004488254898
587	0.0004484695197
588	0.0004480759435
589	0.0004479091318
590	0.0004478107392
591	0.0004477059589
592	0.0004475987433
593	0.0004465218898
594	0.0004464437646
595	0.0004447206412
596	0.0004446130097
597	0.0004440979371
598	0.0004435318385
599	0.0004433949661
600	0.0004431947733
601	0.0004422325656
602	0.0004416546417
603	0.0004413931622
604	0.0004412612056
605	0.0004411258617
606	0.000440077626
607	0.0004393049679
608	0.0004392211712
609	0.0004391155264
610	0.0004390148666
611	0.0004385692105
612	0.0004383244511
613	0.0004379130774
614	0.0004372141264
615	0.0004364452166
616	0.0004354740506
617	0.0004347949612
618	0.0004340456506
619	0.0004336316316
620	0.0004317844369
621	0.0004311218324
622	0.0004310243486
623	0.0004300674434
624	0.0004299778058
625	0.000428952514
626	0.0004283443104
627	0.000427421957
628	0.0004267162286
629	0.0004264582489
630	0.0004262851664
631	0.0004252414203
632	0.0004250006484
633	0.0004237714211
634	0.0004229514382
635	0.0004219509626
636	0.0004218534184
637	0.0004217181655
638	0.000420676026
639	0.0004199850295
640	0.0004196784542
641	0.0004189274641
642	0.0004184194003
643	0.0004177021659
644	0.0004176029357
645	0.0004175171789
646	0.0004166931462
647	0.0004157729601
648	0.0004156897204
649	0.0004151516952
650	0.0004150652987
651	0.0004149917809
652	0.0004149079193
653	0.0004148373114
654	0.0004147463147
655	0.0004140850392
656	0.0004131527417
657	0.0004123908991
658	0.0004107589484
659	0.0004104483736
660	0.0004096479431
661	0.0004095532524
662	0.0004080847262
663	0.0004071859357
664	0.0004070543647
665	0.0004066973262
666	0.0004063806598
667	0.0004062738237
668	0.000405364047
669	0.00040527133
670	0.0004043807358
671	0.0004042955637
672	0.000404212548
673	0.0004040024594
674	0.0004031224051
675	0.0004022149061
676	0.0004020079572
677	0.0004004851369
678	0.000399750803
679	0.0003996656004
680	0.0003994294761
681	0.0003993415807
682	0.0003992793601
683	0.0003985167886
684	0.0003977814598
685	0.0003969170441
686	0.0003968075048
687	0.0003966798424
688	0.0003960262197
689	0.0003959179782
690	0.0003958214885
691	0.0003957377486
692	0.0003954973939
693	0.0003953725874
694	0.0003946873608
695	0.0003943252514
696	0.0003937440392
697	0.0003936329207
698	0.0003935386381
699	0.0003927259046
700	0.0003921354818
701	0.0003913227525
702	0.0003904852905
703	0.0003902948368
704	0.0003901581607
705	0.0003893739068
706	0.0003886575533
707	0.000388316826
708	0.0003871290893
709	0.0003865984735
710	0.000385581119
711	0.0003843023838
712	0.0003841929982
713	0.0003839024696
714	0.0003832789788
715	0.0003831977677
716	0.0003824858527
717	0.0003823723978
718	0.0003813995674
719	0.0003807298776
720	0.0003804409942
721	0.0003803715096
722	0.000379917125
723	0.000379409677
724	0.0003789809594
725	0.0003786295923
726	0.0003781061611
727	0.0003776874675
728	0.0003770383036
729	0.0003769626435
730	0.0003769059413
731	0.0003762490413
732	0.0003761818353
733	0.0003759764989
734	0.0003755536436
735	0.0003754942277
736	0.0003749271958
737	0.0003745533469
738	0.0003737874691
739	0.0003729959485
740	0.0003723635838
741	0.0003722985534
742	0.0003722315026
743	0.0003709003542
744	0.0003708521961
745	0.0003702863495
746	0.0003700915229
747	0.0003700167328
748	0.0003696891944
749	0.0003694411826
750	0.0003693686652
751	0.0003692874583
752	0.0003685237486
753	0.0003672303947
754	0.0003671733016
755	0.0003670985435
756	0.0003669981754
757	0.0003662118752
758	0.0003658800057
759	0.0003651435455
760	0.0003650700776
761	0.0003644759286
762	0.0003638533311
763	0.0003635496494
764	0.0003630754099
765	0.0003630044956
766	0.0003629433676
767	0.0003622324832
768	0.0003621680807
769	0.0003616140368
770	0.0003608999692
771	0.0003606793497
772	0.0003598682225
773	0.0003595694551
774	0.0003588583464
775	0.000357825326
776	0.0003572078815
777	0.0003568954796
778	0.0003563717959
779	0.0003562524562
780	0.0003560802065
781	0.0003553939974
782	0.0003552907657
783	0.000355064137
784	0.0003547402129
785	0.0003546315759
786	0.0003541814787
787	0.0003539071875
788	0.0003538402347
789	0.0003531346367
790	0.0003529934254
791	0.0003529193738
792	0.0003528725678
793	0.0003528138259
794	0.0003527616539
795	0.0003520840364
796	0.000352025656
797	0.000351692948
798	0.0003511002515
799	0.0003504095295
800	0.0003503374985
801	0.000350186867
802	0.0003500752856
803	0.0003488539568
804	0.0003482547507
805	0.0003481081564
806	0.0003480387722
807	0.0003474010679
808	0.0003465108327
809	0.0003463522131
810	0.0003457846678
811	0.0003456291601
812	0.0003449746424
813	0.0003445655699
814	0.0003445148044
815	0.0003438913252
816	0.0003436283362
817	0.0003430641281
818	0.0003425412628
819	0.0003423177433
820	0.0003412565985
821	0.0003407053573
822	0.0003399504886
823	0.0003397041444
824	0.000338953847
825	0.0003384811884
826	0.0003380526779
827	0.0003377020046
828	0.0003376380191
829	0.0003375681445
830	0.0003374648791
831	0.0003370681317
832	0.0003364428523
833	0.0003362545876
834	0.0003357314602
835	0.0003356071461
836	0.0003353494668
837	0.0003349311829
838	0.0003343744964
839	0.0003343191306
840	0.0003341780016
841	0.000333978307
842	0.0003337899355
843	0.0003335546938
844	0.0003333305384
845	0.0003331350548
846	0.0003325510065
847	0.0003319447654
848	0.0003315180148
849	0.0003309902043
850	0.0003299799779
851	0.0003294933128
852	0.0003294379928
853	0.0003291991494
854	0.0003290086251
855	0.0003287553064
856	0.0003286941067
857	0.0003286187969
858	0.0003285149
859	0.0003281602122
860	0.000327435691
861	0.0003270438344
862	0.0003267392014
863	0.0003261413318
864	0.0003260747089
865	0.0003257442964
866	0.0003256870695
867	0.0003253143312
868	0.0003252607846
869	0.0003244280791
870	0.000324383457
871	0.0003238817402
872	0.0003229168157
873	0.0003228391922
874	0.0003227757059
875	0.0003227197936
876	0.0003216776933
877	0.0003212656319
878	0.0003207364373
879	0.0003203170891
880	0.0003193748022
881	0.0003189117637
882	0.0003183608188
883	0.0003178030653
884	0.00031714175
885	0.0003162213484
886	0.0003156502258
887	0.0003154296682
888	0.000314959825
889	0.0003147877053
890	0.0003143316615
891	0.000314223311
892	0.0003139000045
893	0.0003137643661
894	0.0003136950788
895	0.0003135611302
896	0.0003135137762
897	0.0003133446416
898	0.0003131845697
899	0.0003131231525
900	0.000312989723
901	0.0003127998374
902	0.0003124008389
903	0.0003118602565
904	0.000311799204
905	0.0003112631204
906	0.0003110085441
907	0.0003103105371
908	0.0003098115596
909	0.0003093341851
910	0.0003092813089
911	0.0003092203448
912	0.0003088561001
913	0.0003086488679
914	0.0003080200656
915	0.0003079636995
916	0.0003077853786
917	0.0003067686316
918	0.0003067186447
919	0.0003064992906
920	0.0003064251156
921	0.0003061062753
922	0.000305728224
923	0.0003053537611
924	0.0003052598827
925	0.0003051345601
926	0.0003042354849
927	0.0003033146445
928	0.0003032472511
929	0.0003032063598
930	0.0003029895222
931	0.0003025920308
932	0.0003022317211
933	0.0003021792498
934	0.0003020559707
935	0.000301554203
936	0.0003010644157
937	0.0003010237518
938	0.0003006481124
939	0.0003001969603
940	0.0003001459719
941	0.0002998994524
942	0.0002994854637
943	0.0002989925411
944	0.0002987730234
945	0.0002983463841
946	0.0002981372001
947	0.000298096552
948	0.0002977347853
949	0.0002976649772
950	0.0002969254174
951	0.0002967486467
952	0.0002966896733
953	0.0002966392571
954	0.0002964446045
955	0.0002961463142
956	0.0002960843714
957	0.0002954961001
958	0.0002952961942
959	0.0002950482658
960	0.0002949002852
961	0.00029471842
962	0.0002946872239
963	0.000294423389
964	0.0002943052033
965	0.0002935117049
966	0.0002934639453
967	0.0002931377122
968	0.0002928325111
969	0.0002923598117
970	0.0002915305032
971	0.0002910645744
972	0.0002906141625
973	0.0002898440814
974	0.0002897935569
975	0.000289711987
976	0.0002896752969
977	0.0002892827605
978	0.0002888185554
979	0.0002887550967
980	0.0002887071274
981	0.0002882652302
982	0.0002882156526
983	0.0002880219257
984	0.0002879831072
985	0.0002876016649
986	0.0002872297532
987	0.0002868864802
988	0.0002864329841
989	0.0002863674619
990	0.0002859172984
991	0.0002858793472
992	0.0002852869843
993	0.0002851865935
994	0.0002843195703
995	0.0002842643608
996	0.0002839830575
997	0.0002839385101
998	0.000283899164
999	0.0002838599223
